correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
time flies,"time flies!
",0,0,2,4.5,0.0,"[(('t', 'i', 'm'), 1), (('i', 'm', 'e'), 1), (('m', 'e', ' '), 1), (('e', ' ', 'f'), 1), ((' ', 'f', 'l'), 1)]","[(('time', 'flies'), 1)]",['popjwave'],[],[],1,0,0,100.0,0,0,0,150.0,0,250.0,100.0,0,250.0,0,0,0,0,150.0,0,0,0,0,0,0,0,Japonic,Japanese, 
mate backed glow on my show just now spreading the word want the lads back out here pronto,"mate wacked ""glow"" on my show just now spreading the word want the lads back out here pronto  ",0,0,18,4.055555555555555,0.19444444444444442,"[(('o', 'w', ' '), 3), ((' ', 'b', 'a'), 2), (('b', 'a', 'c'), 2), (('a', 'c', 'k'), 2), ((' ', 't', 'h'), 2)]","[(('mate', 'wacked'), 1), (('wacked', 'glow'), 1), (('glow', 'on'), 1), (('on', 'my'), 1), (('my', 'show'), 1)]",['popjwave'],['https://t.co/o7t6sTaGTK'],[],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.555555555555555,0,0,5.555555555555555,0,0,0,0,Japonic,Japanese, 
wake up,"Wake up
 ",0,0,2,3.0,0.25,"[(('w', 'a', 'k'), 1), (('a', 'k', 'e'), 1), (('k', 'e', ' '), 1), (('e', ' ', 'u'), 1), ((' ', 'u', 'p'), 1)]","[(('wake', 'up'), 1)]",['popjwave'],['https://t.co/evE08F8ifY'],[],1,0,0,0,0,1,0,50.0,0,50.0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
got the power,"got the power
",0,0,3,3.6666666666666665,0.0,"[(('g', 'o', 't'), 1), (('o', 't', ' '), 1), (('t', ' ', 't'), 1), ((' ', 't', 'h'), 1), (('t', 'h', 'e'), 1)]","[(('got', 'the'), 1), (('the', 'power'), 1)]",['popjwave'],[],[],1,0,0,33.33333333333333,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
congrats,congrats!  ,0,0,1,8.0,0.0,"[(('c', 'o', 'n'), 1), (('o', 'n', 'g'), 1), (('n', 'g', 'r'), 1), (('g', 'r', 'a'), 1), (('r', 'a', 't'), 1)]",[],['popjwave'],['https://t.co/K9ytcJr8Mk'],[],1,0,0,200.0,0,1,300.0,200.0,0,600.0,300.0,0,100.0,100.0,200.0,0,0,300.0,0,0,100.0,0,0,0,0,Japonic,Japanese, 
with great pleasure mate it s a solid chilled tune with love next time let s link and def rock up to your gig,"with great pleasure mate!!
it's a solid chilled tune with love
next time let's link and defo rock up to your gig!  ",0,0,24,3.5833333333333335,0.20833333333333334,"[(('w', 'i', 't'), 2), (('i', 't', 'h'), 2), (('t', 'h', ' '), 2), (('t', ' ', 's'), 2), ((' ', 's', ' '), 2)]","[(('with', 'great'), 1), (('great', 'pleasure'), 1), (('pleasure', 'mate'), 1), (('mate', 'it'), 1), (('it', 's'), 1)]",['popjwave'],['https://t.co/uml3fjmsYI'],[],1,0,0,0,0,1,4.166666666666666,0,0,4.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
beautiful song,"beautiful song
",0,0,2,6.5,0.0,"[(('b', 'e', 'a'), 1), (('e', 'a', 'u'), 1), (('a', 'u', 't'), 1), (('u', 't', 'i'), 1), (('t', 'i', 'f'), 1)]","[(('beautiful', 'song'), 1)]",['popjwave'],[],[],1,0,0,150.0,0,0,0,0,100.0,50.0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
kissing strangers pooh ooooh,"kissing strangers!   oooh!!  ooooh!!
 ",2,0,4,6.25,0.5,"[(('o', 'o', 'h'), 2), (('o', 'o', 'o'), 2), (('k', 'i', 's'), 1), (('i', 's', 's'), 1), (('s', 's', 'i'), 1)]","[(('kissing', 'strangers'), 1), (('strangers', 'oooh'), 1), (('oooh', 'ooooh'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,25.0,0,0,25.0,0,0,25.0,0,25.0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
that s really bad sign,"That's really bad sign
  ",0,0,5,3.6,0.1,"[(('t', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1)]","[(('that', 's'), 1), (('s', 'really'), 1), (('really', 'bad'), 1), (('bad', 'sign'), 1)]",['popjwave'],[],[],1,0,0,20.0,0,0,0,0,0,20.0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,Japonic,Japanese, 
screw you spaceship,"screw you! spaceship
  ",0,0,3,5.666666666666667,0.0,"[(('s', 'c', 'r'), 1), (('c', 'r', 'e'), 1), (('r', 'e', 'w'), 1), (('e', 'w', ' '), 1), (('w', ' ', 'y'), 1)]","[(('screw', 'you'), 1), (('you', 'spaceship'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
english,"English
 ",0,0,1,7.0,0.5,"[(('e', 'n', 'g'), 1), (('n', 'g', 'l'), 1), (('g', 'l', 'i'), 1), (('l', 'i', 's'), 1), (('i', 's', 'h'), 1)]",[],['popjwave'],[],[],1,0,0,200.0,0,0,100.0,200.0,0,200.0,0,100.0,0,0,0,0,0,400.0,0,0,0,0,0,0,0,Japonic,Japanese, 
my battery is running low have you got the charger,"My battery is running low.
Have you got the charger?
",0,0,10,4.1,0.0,"[(('m', 'y', ' '), 1), (('y', ' ', 'b'), 1), ((' ', 'b', 'a'), 1), (('b', 'a', 't'), 1), (('a', 't', 't'), 1)]","[(('my', 'battery'), 1), (('battery', 'is'), 1), (('is', 'running'), 1), (('running', 'low'), 1), (('low', 'have'), 1)]",['popjwave'],[],[],1,0,0,10.0,0,0,0,0,0,0,10.0,10.0,10.0,0,10.0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
i m always with you,"I'm always with you!!!!!!!!!!!!!!!!!!!!!!!
",1,0,5,3.0,0.2,"[(('i', ' ', 'm'), 1), ((' ', 'm', ' '), 1), (('m', ' ', 'a'), 1), ((' ', 'a', 'l'), 1), (('a', 'l', 'w'), 1)]","[(('i', 'm'), 1), (('m', 'always'), 1), (('always', 'with'), 1), (('with', 'you'), 1)]",['popjwave'],[],[],1,0,0,20.0,0,0,0,0,0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
buzz off,"buzz off !!!!
",1,0,2,3.5,0.0,"[(('b', 'u', 'z'), 1), (('u', 'z', 'z'), 1), (('z', 'z', ' '), 1), (('z', ' ', 'o'), 1), ((' ', 'o', 'f'), 1)]","[(('buzz', 'off'), 1)]",['popjwave'],[],[],1,0,0,50.0,0,0,50.0,0,0,0,0,50.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
hey are you bk,"HeyAre you OK?
",0,0,4,2.75,1.8333333333333333,"[(('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'a'), 1), ((' ', 'a', 'r'), 1), (('a', 'r', 'e'), 1)]","[(('heyare', 'you'), 1), (('you', 'ok'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,25.0,0,25.0,0,0,0,0,0,50.0,0,0,0,25.0,0,0,0,Japonic,Japanese, 
all you need is love,"All You Need Is Love
 ",0,0,5,3.2,0.1,"[(('a', 'l', 'l'), 1), (('l', 'l', ' '), 1), (('l', ' ', 'y'), 1), ((' ', 'y', 'o'), 1), (('y', 'o', 'u'), 1)]","[(('all', 'you'), 1), (('you', 'need'), 1), (('need', 'is'), 1), (('is', 'love'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,Japonic,Japanese, 
going under,"going underw
 ",0,0,2,5.0,0.5,"[(('g', 'o', 'i'), 1), (('o', 'i', 'n'), 1), (('i', 'n', 'g'), 1), (('n', 'g', ' '), 1), (('g', ' ', 'u'), 1)]","[(('going', 'underw'), 1)]",['popjwave'],['https://t.co/QYNk6XL7zl'],[],1,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
sleepy,"sleepy
",0,0,1,6.0,0.0,"[(('s', 'l', 'e'), 1), (('l', 'e', 'e'), 1), (('e', 'e', 'p'), 1), (('e', 'p', 'y'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,100.0,0,0,100.0,100.0,100.0,200.0,0,0,0,0,100.0,0,0,0,0,0,0,0,Japonic,Japanese, 
good luck talked ab it just now,good luck talked abt it just now  ,0,0,7,3.5714285714285716,0.5714285714285714,"[(('g', 'o', 'o'), 1), (('o', 'o', 'd'), 1), (('o', 'd', ' '), 1), (('d', ' ', 'l'), 1), ((' ', 'l', 'u'), 1)]","[(('good', 'luck'), 1), (('luck', 'talked'), 1), (('talked', 'abt'), 1), (('abt', 'it'), 1), (('it', 'just'), 1)]",['popjwave'],['https://t.co/T3ogKWlqbn'],[],1,0,0,14.285714285714285,0,1,0,0,0,0,0,14.285714285714285,0,0,0,0,14.285714285714285,14.285714285714285,0,0,0,0,0,0,0,Japonic,Japanese, 
see you asuka,"see you Asuka!!
",0,0,3,3.6666666666666665,0.3333333333333333,"[(('s', 'e', 'e'), 1), (('e', 'e', ' '), 1), (('e', ' ', 'y'), 1), ((' ', 'y', 'o'), 1), (('y', 'o', 'u'), 1)]","[(('see', 'you'), 1), (('you', 'asuka'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,0,66.66666666666666,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,Japonic,Japanese, 
get out of hereww,Get out of hereww ,0,0,4,3.5,0.25,"[(('t', ' ', 'o'), 2), (('g', 'e', 't'), 1), (('e', 't', ' '), 1), ((' ', 'o', 'u'), 1), (('o', 'u', 't'), 1)]","[(('get', 'out'), 1), (('out', 'of'), 1), (('of', 'hereww'), 1)]",['popjwave'],[],[],1,0,0,100.0,0,0,0,0,0,50.0,50.0,25.0,25.0,25.0,0,0,25.0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
which is faster to get to kanazawa train or bus,"""Which is faster to get to Kanazawa, train or bus?""
 ",0,0,10,3.8,0.35,"[((' ', 't', 'o'), 2), (('t', 'o', ' '), 2), (('w', 'h', 'i'), 1), (('h', 'i', 'c'), 1), (('i', 'c', 'h'), 1)]","[(('which', 'is'), 1), (('is', 'faster'), 1), (('faster', 'to'), 1), (('to', 'get'), 1), (('get', 'to'), 1)]","['popjwave', '46']",[],[],2,0,0,10.0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,Japonic,Japanese, 
so am i,"So am I!
",0,0,3,1.6666666666666667,0.8333333333333334,"[(('s', 'o', ' '), 1), (('o', ' ', 'a'), 1), ((' ', 'a', 'm'), 1), (('a', 'm', ' '), 1), (('m', ' ', 'i'), 1)]","[(('so', 'am'), 1), (('am', 'i'), 1)]",['popjwave'],[],[],1,0,0,33.33333333333333,0,0,33.33333333333333,0,0,0,0,33.33333333333333,66.66666666666666,0,33.33333333333333,0,0,66.66666666666666,0,0,0,0,0,0,0,Japonic,Japanese, 
this is super i m sooooooo happy feel,"This is super I'm sooooooo   happy feel!!
",1,0,8,3.75,0.625,"[(('o', 'o', 'o'), 5), (('i', 's', ' '), 2), (('t', 'h', 'i'), 1), (('h', 'i', 's'), 1), (('s', ' ', 'i'), 1)]","[(('this', 'is'), 1), (('is', 'super'), 1), (('super', 'i'), 1), (('i', 'm'), 1), (('m', 'sooooooo'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
happy,"Happy
",0,0,1,5.0,0.0,"[(('h', 'a', 'p'), 1), (('a', 'p', 'p'), 1), (('p', 'p', 'y'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
hello,"Hello

",0,0,1,5.0,0.0,"[(('h', 'e', 'l'), 1), (('e', 'l', 'l'), 1), (('l', 'l', 'o'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,100.0,0,0,0,0,100.0,0,0,0,0,0,200.0,0,0,0,0,0,0,0,Japonic,Japanese, 
u must be tired,"u must be tired
",0,0,4,3.0,0.25,"[(('u', ' ', 'm'), 1), ((' ', 'm', 'u'), 1), (('m', 'u', 's'), 1), (('u', 's', 't'), 1), (('s', 't', ' '), 1)]","[(('u', 'must'), 1), (('must', 'be'), 1), (('be', 'tired'), 1)]",['popjwave'],[],[],1,0,0,25.0,0,0,25.0,25.0,0,25.0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,Japonic,Japanese, 
have a lovely day,Have a lovely day!! ,0,0,4,3.5,0.25,"[(('h', 'a', 'v'), 1), (('a', 'v', 'e'), 1), (('v', 'e', ' '), 1), (('e', ' ', 'a'), 1), ((' ', 'a', ' '), 1)]","[(('have', 'a'), 1), (('a', 'lovely'), 1), (('lovely', 'day'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
nowwwww,"NOwwwww

",1,0,1,7.0,3.5,"[(('w', 'w', 'w'), 3), (('n', 'o', 'w'), 1), (('o', 'w', 'w'), 1)]",[],['popjwave'],[],[],1,0,0,100.0,0,0,0,200.0,0,400.0,100.0,200.0,100.0,0,0,0,0,300.0,100.0,0,0,0,0,0,0,Japonic,Japanese, 
can you tell me where the ladies room is j wave pop of the world 46,"Can you tell me where the ladies room is?

J-WAVEPOP OF THE WORLD
    46",0,3,16,3.25,0.8666666666666667,"[(('e', ' ', 'w'), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), (('c', 'a', 'n'), 1)]","[(('can', 'you'), 1), (('you', 'tell'), 1), (('tell', 'me'), 1), (('me', 'where'), 1), (('where', 'the'), 1)]","['radiko', 'jwave', 'popjwave']",['https://t.co/PCiAtVkoHv'],[],3,0,0,43.75,0,1,6.25,6.25,0,12.5,6.25,6.25,6.25,0,0,0,18.75,12.5,6.25,0,0,0,0,0,0,Japonic,Japanese, 
harry how are you doing asuka hungry j wave pop of the world 46,"Harry ""How are you doing, Asuka?""
Asuka ""Hungry!""

J-WAVEPOP OF THE WORLD
    46",0,3,14,3.5714285714285716,1.0357142857142858,"[(('r', 'y', ' '), 2), (('h', 'a', 'r'), 1), (('a', 'r', 'r'), 1), (('r', 'r', 'y'), 1), (('y', ' ', 'h'), 1)]","[(('harry', 'how'), 1), (('how', 'are'), 1), (('are', 'you'), 1), (('you', 'doing'), 1), (('doing', 'asuka'), 1)]","['radiko', 'jwave', 'popjwave']",['https://t.co/PCiAtVkoHv'],[],3,0,0,28.57142857142857,0,1,0,7.142857142857142,0,28.57142857142857,21.428571428571427,0,0,0,0,0,0,0,21.428571428571427,0,0,0,0,0,0,Japonic,Japanese, 
for two people at seven thirty j wave pop of the world 46,"""for two people, at seven thirty.""

J-WAVEPOP OF THE WORLD
       46",0,3,13,3.4615384615384617,0.9583333333333334,"[((' ', 't', 'h'), 2), (('f', 'o', 'r'), 1), (('o', 'r', ' '), 1), (('r', ' ', 't'), 1), ((' ', 't', 'w'), 1)]","[(('for', 'two'), 1), (('two', 'people'), 1), (('people', 'at'), 1), (('at', 'seven'), 1), (('seven', 'thirty'), 1)]","['radiko', 'jwave', 'popjwave']",['https://t.co/PCiAtVkoHv'],[],3,0,0,0,0,1,0,0,0,7.6923076923076925,0,0,0,0,0,0,15.384615384615385,0,0,7.6923076923076925,0,0,0,0,0,Japonic,Japanese, 
j wavephilip bailey phil collinseasy lover,"J-WAVEPHILIP BAILEY/PHIL COLLINSEASY LOVER
  ",0,5,6,6.166666666666667,1.0833333333333333,"[(('p', 'h', 'i'), 2), (('h', 'i', 'l'), 2), (('j', ' ', 'w'), 1), ((' ', 'w', 'a'), 1), (('w', 'a', 'v'), 1)]","[(('j', 'wavephilip'), 1), (('wavephilip', 'bailey'), 1), (('bailey', 'phil'), 1), (('phil', 'collinseasy'), 1), (('collinseasy', 'lover'), 1)]","['radiko', 'popjwave']",['https://t.co/Ys9nQYvE4V'],[],2,0,0,33.33333333333333,0,1,16.666666666666664,16.666666666666664,0,49.99999999999999,33.33333333333333,16.666666666666664,0,0,0,0,16.666666666666664,33.33333333333333,0,0,0,0,0,0,0,Japonic,Japanese, 
did you guy listen to our new song hadashi de summer,"Did you guys listen to our new song,Hadashi de Summer?

",0,0,11,3.8181818181818183,0.3181818181818182,"[(('d', 'i', 'd'), 1), (('i', 'd', ' '), 1), (('d', ' ', 'y'), 1), ((' ', 'y', 'o'), 1), (('y', 'o', 'u'), 1)]","[(('did', 'you'), 1), (('you', 'guys'), 1), (('guys', 'listen'), 1), (('listen', 'to'), 1), (('to', 'our'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,9.090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
hey everyone,"Heyeveryone
",0,0,2,5.5,4.5,"[(('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'e'), 1), ((' ', 'e', 'v'), 1), (('e', 'v', 'e'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,50.0,50.0,0,50.0,50.0,0,0,0,0,0,100.0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
listen to this amazing song rock romance,Listen to  this amazing song  Rock  Romance         #   ,0,0,7,4.857142857142857,0.07142857142857142,"[(('n', 'g', ' '), 2), ((' ', 'r', 'o'), 2), (('l', 'i', 's'), 1), (('i', 's', 't'), 1), (('s', 't', 'e'), 1)]","[(('listen', 'to'), 1), (('to', 'this'), 1), (('this', 'amazing'), 1), (('amazing', 'song'), 1), (('song', 'rock'), 1)]","['IhabAmir', 'GoForTE3N', 'popjwave', 'FRAROU', 'EURO2016', 'music']",['https://t.co/hm9nhIk4oy'],[],6,0,0,0,0,1,14.285714285714285,0,0,28.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
good morning dark,"Good Morning DARK

",0,1,3,5.0,0.16666666666666666,"[(('g', 'o', 'o'), 1), (('o', 'o', 'd'), 1), (('o', 'd', ' '), 1), (('d', ' ', 'm'), 1), ((' ', 'm', 'o'), 1)]","[(('good', 'morning'), 1), (('morning', 'dark'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
i m very dark wow,"I'm very dark www
",1,0,5,2.6,0.6,"[(('i', ' ', 'm'), 1), ((' ', 'm', ' '), 1), (('m', ' ', 'v'), 1), ((' ', 'v', 'e'), 1), (('v', 'e', 'r'), 1)]","[(('i', 'm'), 1), (('m', 'very'), 1), (('very', 'dark'), 1), (('dark', 'www'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,20.0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
nice voice,nice voice ,0,0,2,4.5,0.25,"[(('i', 'c', 'e'), 2), (('n', 'i', 'c'), 1), (('c', 'e', ' '), 1), (('e', ' ', 'v'), 1), ((' ', 'v', 'o'), 1)]","[(('nice', 'voice'), 1)]",['popjwave'],[],[],1,0,0,50.0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
absolutely,absolutely.... ,1,0,1,10.0,0.0,"[(('a', 'b', 's'), 1), (('b', 's', 'o'), 1), (('s', 'o', 'l'), 1), (('o', 'l', 'u'), 1), (('l', 'u', 't'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,0,0,0,0,0,200.0,100.0,0,0,0,0,200.0,0,0,0,0,0,0,0,Japonic,Japanese, 
why i get s you omamory,why i get's you omamory ,0,0,6,3.0,0.4166666666666667,"[(('w', 'h', 'y'), 1), (('h', 'y', ' '), 1), (('y', ' ', 'i'), 1), ((' ', 'i', ' '), 1), (('i', ' ', 'g'), 1)]","[(('why', 'i'), 1), (('i', 'get'), 1), (('get', 's'), 1), (('s', 'you'), 1), (('you', 'omamory'), 1)]",['popjwave'],[],[],1,0,0,16.666666666666664,0,0,0,33.33333333333333,0,66.66666666666666,33.33333333333333,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,Japonic,Japanese, 
