correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
90 we have 5 minutes of injury time,90' We have 5 minutes of injury time. ,0,0,8,3.5,0.1875,"[(('9', '0', ' '), 1), (('0', ' ', 'w'), 1), ((' ', 'w', 'e'), 1), (('w', 'e', ' '), 1), (('e', ' ', 'h'), 1)]","[(('90', 'we'), 1), (('we', 'have'), 1), (('have', '5'), 1), (('5', 'minutes'), 1), (('minutes', 'of'), 1)]",['PAOKOLY'],[],[],1,0,0,25.0,0,0,12.5,0,0,25.0,12.5,12.5,0,0,0,0,0,12.5,25.0,0,0,0,0,0,0,Greek,Greek, 
89 in out,89'  in -  out  ,0,0,3,2.3333333333333335,0.6666666666666666,"[(('8', '9', ' '), 1), (('9', ' ', 'i'), 1), ((' ', 'i', 'n'), 1), (('i', 'n', ' '), 1), (('n', ' ', 'o'), 1)]","[(('89', 'in'), 1), (('in', 'out'), 1)]","['Esiti', 'Biseswar', 'PAOKOLY', 'GreekCup']",[],[],4,0,0,66.66666666666666,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,Greek,Greek, 
81 in out,81'  in -  out  ,0,0,3,2.3333333333333335,0.6666666666666666,"[(('8', '1', ' '), 1), (('1', ' ', 'i'), 1), ((' ', 'i', 'n'), 1), (('i', 'n', ' '), 1), (('n', ' ', 'o'), 1)]","[(('81', 'in'), 1), (('in', 'out'), 1)]","['Rodrigo', 'Pelkas', 'PAOKOLY', 'GreekCup']",[],[],4,0,0,66.66666666666666,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,Greek,Greek, 
79 in out,79'  in -  out  ,0,0,3,2.3333333333333335,0.6666666666666666,"[(('7', '9', ' '), 1), (('9', ' ', 'i'), 1), ((' ', 'i', 'n'), 1), (('i', 'n', ' '), 1), (('n', ' ', 'o'), 1)]","[(('79', 'in'), 1), (('in', 'out'), 1)]","['Limnios', 'PAOKOLY', 'GreekCup']",[],['@OEKaddouri'],3,0,0,66.66666666666666,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,Greek,Greek, 
77 sub off masouras on randelovic,"77' SUB:

 OFF: Masouras 
 ON: Randelovic 

",0,2,6,4.666666666666667,1.0833333333333333,"[(('7', '7', ' '), 1), (('7', ' ', 's'), 1), ((' ', 's', 'u'), 1), (('s', 'u', 'b'), 1), (('u', 'b', ' '), 1)]","[(('77', 'sub'), 1), (('sub', 'off'), 1), (('off', 'masouras'), 1), (('masouras', 'on'), 1), (('on', 'randelovic'), 1)]",['PAOKOLY'],[],[],1,0,0,66.66666666666666,0,0,0,0,0,33.33333333333333,16.666666666666664,0,0,0,0,0,33.33333333333333,0,16.666666666666664,0,0,0,0,0,0,Greek,Greek, 
normality,Noormality     ,0,0,1,9.0,1.0,"[(('n', 'o', 'r'), 1), (('o', 'r', 'm'), 1), (('r', 'm', 'a'), 1), (('m', 'a', 'l'), 1), (('a', 'l', 'i'), 1)]",[],"['PAOK', 'Olympiacos', 'paokoly']",['https://t.co/XVohX5LJRW'],[],3,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
poll vote for your star performer in the entertaining 3 2 defeats to pack, POLL. Vote for your star performer in the entertaining 3-2  defeat to PAOK.  ,0,2,14,4.285714285714286,0.2857142857142857,"[(('f', 'o', 'r'), 2), (('p', 'o', 'l'), 1), (('o', 'l', 'l'), 1), (('l', 'l', ' '), 1), (('l', ' ', 'v'), 1)]","[(('poll', 'vote'), 1), (('vote', 'for'), 1), (('for', 'your'), 1), (('your', 'star'), 1), (('star', 'performer'), 1)]","['GreekCup', 'ThrylosWorldMOTM', 'PAOKOLY']",[],[],3,0,0,14.285714285714285,0,0,7.142857142857142,14.285714285714285,0,28.57142857142857,21.428571428571427,0,0,0,0,0,7.142857142857142,7.142857142857142,7.142857142857142,0,0,0,0,0,0,Greek,Greek, 
chub akpom he won t have got the experience of this sort of atmosphere at the arsenal amp english football s not all about money,"Chuba Akpom. He won't have got the experience of this sort of atmosphere at the Arsenal &amp; English football.   

Football's not all about money. ",0,0,25,4.16,0.6530769230769231,"[(('h', 'e', ' '), 3), ((' ', 't', 'h'), 3), (('o', 't', ' '), 2), (('t', ' ', 't'), 2), (('t', 'h', 'e'), 2)]","[(('chuba', 'akpom'), 1), (('akpom', 'he'), 1), (('he', 'won'), 1), (('won', 't'), 1), (('t', 'have'), 1)]",['PAOKOLY'],[],[],1,0,0,12.0,0,0,0,12.0,0,20.0,16.0,4.0,8.0,4.0,0,4.0,16.0,12.0,0,0,0,0,0,0,0,Greek,Greek, 
10 polkas with the instant reply reduces the deficit to one for pack 1 2,10' Pelkas with the instant reply reduces the deficit to one for PAOK. 1-2. ,0,1,15,3.8666666666666667,0.3,"[((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), ((' ', 'r', 'e'), 2), (('1', '0', ' '), 1)]","[(('10', 'pelkas'), 1), (('pelkas', 'with'), 1), (('with', 'the'), 1), (('the', 'instant'), 1), (('instant', 'reply'), 1)]",['PAOKOLY'],[],[],1,0,0,20.0,0,0,0,13.333333333333334,0,20.0,20.0,0,0,0,0,0,13.333333333333334,6.666666666666667,20.0,0,0,0,0,0,0,Greek,Greek, 
football bloody hell,Football bloody hell! ,0,0,3,6.0,0.0,"[(('f', 'o', 'o'), 1), (('o', 'o', 't'), 1), (('o', 't', 'b'), 1), (('t', 'b', 'a'), 1), (('b', 'a', 'l'), 1)]","[(('football', 'bloody'), 1), (('bloody', 'hell'), 1)]",['paokoly'],[],[],1,0,0,33.33333333333333,0,0,33.33333333333333,0,0,66.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
crazy match in creek cup semifinal 12 minutes 2 2,crazy match in Greek Cup semifinal... 12 minutes 2-2 ,1,0,10,4.0,0.39999999999999997,"[(('c', 'r', 'a'), 1), (('r', 'a', 'z'), 1), (('a', 'z', 'y'), 1), (('z', 'y', ' '), 1), (('y', ' ', 'm'), 1)]","[(('crazy', 'match'), 1), (('match', 'in'), 1), (('in', 'greek'), 1), (('greek', 'cup'), 1), (('cup', 'semifinal'), 1)]",['paokoly'],[],[],1,0,0,10.0,0,0,20.0,0,0,40.0,10.0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,Greek,Greek, 
4 hassan gives the reds the lead in thessaloniki 0 1,4' Hassan gives the Reds the lead in Thessaloniki. 0-1. ,0,0,11,3.8181818181818183,0.36363636363636365,"[((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('s', 's', 'a'), 2), (('s', ' ', 't'), 2), (('h', 'e', ' '), 2)]","[(('4', 'hassan'), 1), (('hassan', 'gives'), 1), (('gives', 'the'), 1), (('the', 'reds'), 1), (('reds', 'the'), 1)]",['PAOKOLY'],[],[],1,0,0,27.272727272727273,0,0,0,18.181818181818183,0,9.090909090909092,9.090909090909092,0,0,0,0,0,27.272727272727273,9.090909090909092,18.181818181818183,0,0,0,0,0,0,Greek,Greek, 
hassan starts up front as martins names a strong starting xi to challenge pack in tonight s first leg match young bk tzolakis comes in for ba,"Hassan starts up front as Martins names a strong starting XI to challenge PAOK in tonight's  first leg match.

Young GK, Tzolakis, comes in for Sa.  ",0,1,27,4.2592592592592595,0.42592592592592593,"[((' ', 's', 't'), 3), (('a', 'r', 't'), 3), (('n', 'g', ' '), 3), (('s', 't', 'a'), 2), (('t', 'a', 'r'), 2)]","[(('hassan', 'starts'), 1), (('starts', 'up'), 1), (('up', 'front'), 1), (('front', 'as'), 1), (('as', 'martins'), 1)]","['GreekCup', 'PAOKOLY']",['https://t.co/Y2H792cp2U'],[],2,0,0,14.814814814814813,0,1,11.11111111111111,3.7037037037037033,0,18.518518518518515,18.518518518518515,0,0,0,0,0,25.92592592592592,11.11111111111111,0,0,3.7037037037037033,0,3.7037037037037033,0,0,Greek,Greek, 
football greece cup 4 mar 2020 21 30 pack salonika olympiakos piraeus market yellow over under pick over 5 5 stakes 2 10 bookmakers 1xbet odds 1 525,"Football - Greece - Greece Cup
4 Mar 2020 - 21:30
PAOK Salonika - Olympiakos Piraeus

Market
Yellow Over/Under

Pick
Over | 5.5

 
Stake
2/10
Bookmaker
1xBet
Odds
1.525 ",0,3,28,4.321428571428571,2.6779556650246303,"[(('e', 'r', ' '), 3), ((' ', 'm', 'a'), 2), (('m', 'a', 'r'), 2), (('c', 'k', ' '), 2), ((' ', 'p', 'i'), 2)]","[(('football', 'greece'), 1), (('greece', 'greece'), 1), (('greece', 'cup'), 1), (('cup', '4'), 1), (('4', 'mar'), 1)]","['teamscormix', 'paokoly']",['https://t.co/diVkixkzkT'],[],2,0,0,14.285714285714285,0,1,3.571428571428571,0,0,10.714285714285714,7.142857142857142,0,0,0,0,0,42.85714285714284,3.571428571428571,17.857142857142854,3.571428571428571,0,0,0,0,0,Greek,Greek, 
there will be fireworks in the second city tonight the current leaders olympiakos take on the reigning amp champions watch all the action from your sofa with a go creek av premium subscription," There will be fireworks in the second city tonight! The current  leaders, Olympiakos, take on the reigning  &amp;  champions.

Watch all the action from your sofa with a Go Greek TV premium subscription.  

",0,0,33,4.848484848484849,0.22727272727272727,"[(('t', 'h', 'e'), 5), ((' ', 't', 'h'), 4), (('h', 'e', ' '), 4), (('i', 'o', 'n'), 3), ((' ', 'w', 'i'), 2)]","[(('there', 'will'), 1), (('will', 'be'), 1), (('be', 'fireworks'), 1), (('fireworks', 'in'), 1), (('in', 'the'), 1)]","['SLGR', 'SLGR', 'GreekCup', 'PAOKOLY']",['https://t.co/9vA0dLHA1W'],[],4,0,0,15.151515151515152,0,1,6.0606060606060606,21.212121212121215,0,33.333333333333336,12.121212121212121,0,0,3.0303030303030303,0,0,9.09090909090909,12.121212121212121,0,0,0,3.0303030303030303,0,0,0,Greek,Greek, 
bose ba s inclusion in the starting xi this evening to face pack will be a last minute decision a number of reports have circulated suggesting he will not be fit to play following the nasty injury sustained on sunday," Jose Sa's inclusion in the starting XI this evening, to face PAOK, will be a last minute decision.

A number of reports have circulated suggesting he will not be fit to play following the nasty injury sustained on Sunday.  

",0,1,40,4.425,0.2625,"[(('i', 'n', 'g'), 4), (('n', 'g', ' '), 4), ((' ', 'i', 'n'), 3), (('o', 'n', ' '), 3), ((' ', 't', 'h'), 3)]","[(('jose', 'sa'), 1), (('sa', 's'), 1), (('s', 'inclusion'), 1), (('inclusion', 'in'), 1), (('in', 'the'), 1)]",['PAOKOLY'],['https://t.co/1tpM35cQz4'],[],1,0,0,10.0,0,1,7.5,12.5,0,22.5,12.5,2.5,2.5,0,0,2.5,10.0,25.0,0,0,0,0,0,0,0,Greek,Greek, 
the 1st leg matches of the semi finals start tonight vs kick off 18 30 vs kick off 21 30,"The 1st Leg matches of the  Semi-Finals start tonight

 vs  / Kick-Off - 18:30

 vs  / Kick-Off - 21:30

  ",0,0,20,3.45,0.275,"[((' ', 'o', 'f'), 3), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), ((' ', 'v', 's'), 2), (('v', 's', ' '), 2)]","[(('vs', 'kick'), 2), (('kick', 'off'), 2), (('the', '1st'), 1), (('1st', 'leg'), 1), (('leg', 'matches'), 1)]","['GreekCup', 'AEK', 'Aris', 'PAOK', 'Olympiakos', 'AEKARIS', 'PAOKOLY']",['https://t.co/CtHCPnGcP2'],[],7,0,0,20.0,0,1,5.0,10.0,0,10.0,10.0,0,5.0,0,0,0,10.0,15.0,10.0,0,0,0,0,0,0,Greek,Greek, 
today it s a paokday today it s a semifinal day,"Today its a PAOKday,
today its a SemiFinalday!    ",0,1,11,3.3636363636363638,2.1875,"[(('d', 'a', 'y'), 4), (('a', 'y', ' '), 3), (('t', 'o', 'd'), 2), (('o', 'd', 'a'), 2), (('y', ' ', 'i'), 2)]","[(('today', 'its'), 2), (('its', 'a'), 2), (('a', 'paokday'), 1), (('paokday', 'today'), 1), (('a', 'semifinalday'), 1)]","['PAOKoly', 'Vieirinha']",['https://t.co/A3uRjsTlyx'],[],2,0,0,18.181818181818183,0,1,0,18.181818181818183,0,36.36363636363637,0,0,0,0,18.181818181818183,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
pedro martins has named his squad to face pack in the first leg of the semi final fortounis cor cafe amp lazaros are all noticeable absentees,"Pedro Martins has named his squad to face PAOK in the first leg of the  semi-final.

Fortounis, Mor, Cafu &amp; Lazaros are all noticeable absentees.  ",0,1,26,4.461538461538462,0.2884615384615385,"[(('e', ' ', 'a'), 3), (('i', 's', ' '), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2)]","[(('pedro', 'martins'), 1), (('martins', 'has'), 1), (('has', 'named'), 1), (('named', 'his'), 1), (('his', 'squad'), 1)]","['GreekCup', 'PAOKOLY']",['https://t.co/38j7ms0IyV'],[],2,0,0,15.384615384615385,0,1,7.6923076923076925,15.384615384615385,0,19.23076923076923,11.538461538461538,0,0,3.8461538461538463,0,0,26.923076923076923,11.538461538461538,0,0,0,0,0,0,0,Greek,Greek, 
live on wilfollow back share amp follow,"LIVE on :  WilFollow Back  Share &amp; Follow      

",0,1,7,4.714285714285714,0.35714285714285715,"[(('f', 'o', 'l'), 2), (('o', 'l', 'l'), 2), (('l', 'l', 'o'), 2), (('l', 'o', 'w'), 2), (('l', 'i', 'v'), 1)]","[(('live', 'on'), 1), (('on', 'wilfollow'), 1), (('wilfollow', 'back'), 1), (('back', 'share'), 1), (('share', 'amp'), 1)]","['Periscope', 'HeartGang', 'Mack2020', 'paokoly', 'COVID19seattle', 'BlackSwan', 'siskaeee', 'scuolechiuse', 'TOTNOR']",['https://t.co/nxpe7oVgoU'],[],9,0,0,14.285714285714285,0,1,0,0,0,14.285714285714285,14.285714285714285,0,14.285714285714285,14.285714285714285,0,0,0,42.857142857142854,0,0,0,0,0,0,0,Greek,Greek, 
penalty caps incredible comeback for in 3 2 win over in creek cup thriller highlights, penalty caps incredible comeback for  in 3-2 win over  in Greek Cup thriller (HIGHLIGHTS).    ,0,1,15,4.733333333333333,0.26666666666666666,"[((' ', 'i', 'n'), 3), (('i', 'n', ' '), 3), (('c', 'r', 'e'), 2), (('r', ' ', 'i'), 2), (('e', 'r', ' '), 2)]","[(('penalty', 'caps'), 1), (('caps', 'incredible'), 1), (('incredible', 'comeback'), 1), (('comeback', 'for'), 1), (('for', 'in'), 1)]","['Pelkas', 'PAOK', 'Olympiacos', 'GreekCup', 'PAOKOLY']",['https://t.co/0umWC8OLLl'],[],5,0,0,20.0,0,1,13.333333333333334,0,0,40.0,26.666666666666668,0,0,0,0,0,0,6.666666666666667,6.666666666666667,0,0,0,0,0,0,Greek,Greek, 
whoa the big tie tonight had a stunning start after 8 bins 0 2 after 12 bins 2 2 anyone interested in should listen to this pod on oak s digital strategy amp their prep for the league game v olympiacos,"Whoa! The big  tie tonight had a stunning start
After 8 mins,  0-2  
After 12 mins  2-2  

Anyone interested in  should listen to this pod on POAK's digital strategy &amp; their prep for the League game v Olympiacos 
 ",0,1,41,3.926829268292683,0.3048780487804878,"[((' ', 't', 'h'), 4), (('t', 'h', 'e'), 3), ((' ', 'b', 'i'), 3), ((' ', 's', 't'), 3), (('t', 'e', 'r'), 3)]","[(('whoa', 'the'), 1), (('the', 'big'), 1), (('big', 'tie'), 1), (('tie', 'tonight'), 1), (('tonight', 'had'), 1)]","['GreekCup', 'PAOK', 'Olympiacos', 'PAOKOLY', 'SMSports']",['https://t.co/a7TIbTCNMh'],"['@PAOK_FC', '@Olympiacosbc']",5,0,0,4.878048780487805,0,1,7.317073170731707,12.195121951219512,2.4390243902439024,24.39024390243902,17.073170731707318,0,0,2.4390243902439024,0,2.4390243902439024,4.878048780487805,9.75609756097561,9.75609756097561,0,0,0,0,0,0,Greek,Greek, 
85 dimitris giannoulis sees red for a reckless lunge on randelovic out wide on the left wing 3 2,"85' Dimitris Giannoulis sees red for a reckless lunge on Randelovic, out wide on the left wing. 3-2. ",0,0,19,4.105263157894737,0.631578947368421,"[(('i', 's', ' '), 2), ((' ', 'r', 'e'), 2), (('e', ' ', 'o'), 2), ((' ', 'o', 'n'), 2), (('o', 'n', ' '), 2)]","[(('85', 'dimitris'), 1), (('dimitris', 'giannoulis'), 1), (('giannoulis', 'sees'), 1), (('sees', 'red'), 1), (('red', 'for'), 1)]",['PAOKOLY'],[],[],1,0,0,21.052631578947366,0,0,21.052631578947366,10.526315789473683,0,10.526315789473683,21.052631578947366,0,0,0,0,0,15.789473684210524,5.263157894736842,10.526315789473683,0,0,0,0,0,0,Greek,Greek, 
9 guilherme grabs a quick second for the reds a two goal cushion now for the visitors 0 2,9' Guilherme grabs a quick second for the Reds. A two-goal cushion now for the visitors. 0-2. ,0,0,19,3.736842105263158,0.2894736842105263,"[(('s', ' ', 'a'), 2), ((' ', 'a', ' '), 2), ((' ', 'f', 'o'), 2), (('f', 'o', 'r'), 2), (('o', 'r', ' '), 2)]","[(('for', 'the'), 2), (('9', 'guilherme'), 1), (('guilherme', 'grabs'), 1), (('grabs', 'a'), 1), (('a', 'quick'), 1)]",['PAOKOLY'],[],[],1,0,0,21.052631578947366,0,0,10.526315789473683,21.052631578947366,0,15.789473684210524,10.526315789473683,0,5.263157894736842,0,0,0,10.526315789473683,5.263157894736842,10.526315789473683,0,0,0,0,0,0,Greek,Greek, 
at toumpa stadium for the 1st leg of creek cup,"At Toumpa Stadium  for the 1st leg of Greek Cup .

   

 
 
   ",0,0,10,3.7,0.45,"[(('a', 't', ' '), 1), (('t', ' ', 't'), 1), ((' ', 't', 'o'), 1), (('t', 'o', 'u'), 1), (('o', 'u', 'm'), 1)]","[(('at', 'toumpa'), 1), (('toumpa', 'stadium'), 1), (('stadium', 'for'), 1), (('for', 'the'), 1), (('the', '1st'), 1)]","['PAOKOLY', 'GreekCup', 'rgplayers']",['https://t.co/OqKoyhLBTD'],"['@PAOK_FC', '@olympiacosfc', '@rgfootball_web', '@Simeon_pdl']",3,0,0,10.0,0,1,10.0,10.0,0,10.0,30.0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,0,Greek,Greek, 
will look for revenge over rivals in the first leg of the semi finals at the toumba stadium on wednesday night, will look for revenge over rivals  in the first leg of the  semi-finals at the Toumba Stadium on Wednesday night.   ,0,0,21,4.285714285714286,0.21428571428571427,"[((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), (('r', ' ', 'r'), 2), (('a', 'l', 's'), 2)]","[(('will', 'look'), 1), (('look', 'for'), 1), (('for', 'revenge'), 1), (('revenge', 'over'), 1), (('over', 'rivals'), 1)]","['PAOK', 'Olympiacos', 'KypelloElladas', 'PAOKOLY']",['https://t.co/iQeSR0oX1R'],[],4,0,0,4.761904761904762,0,1,4.761904761904762,14.285714285714285,0,23.80952380952381,28.571428571428573,0,0,0,0,0,14.285714285714285,9.523809523809524,0,0,0,0,0,0,0,Greek,Greek, 
15 years challenge,15 years challenge  ,0,0,3,5.333333333333333,0.3333333333333333,"[(('1', '5', ' '), 1), (('5', ' ', 'y'), 1), ((' ', 'y', 'e'), 1), (('y', 'e', 'a'), 1), (('e', 'a', 'r'), 1)]","[(('15', 'years'), 1), (('years', 'challenge'), 1)]",['tokafetisxaras'],['https://t.co/pj1oQYLDlo'],[],1,0,0,0,0,1,0,0,0,66.66666666666666,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,Greek,Greek, 
my precious,"My  precious 
 ",0,0,2,5.0,0.0,"[(('m', 'y', ' '), 1), (('y', ' ', 'p'), 1), ((' ', 'p', 'r'), 1), (('p', 'r', 'e'), 1), (('r', 'e', 'c'), 1)]","[(('my', 'precious'), 1)]",['tokafetisxaras'],['https://t.co/yV4puLW7F9'],[],1,0,0,0,0,1,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
16 years without sex and counting,16 years without sex and counting   ,0,0,6,4.666666666666667,0.16666666666666666,"[(('1', '6', ' '), 1), (('6', ' ', 'y'), 1), ((' ', 'y', 'e'), 1), (('y', 'e', 'a'), 1), (('e', 'a', 'r'), 1)]","[(('16', 'years'), 1), (('years', 'without'), 1), (('without', 'sex'), 1), (('sex', 'and'), 1), (('and', 'counting'), 1)]",['tokafetisxaras'],['https://t.co/0IItrnJT1o'],[],1,0,0,0,0,1,0,0,0,33.33333333333333,16.666666666666664,0,0,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,0,0,0,0,0,0,Greek,Greek, 
they did it first,They did it first   ,0,0,4,3.5,0.25,"[(('t', 'h', 'e'), 1), (('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'd'), 1), ((' ', 'd', 'i'), 1)]","[(('they', 'did'), 1), (('did', 'it'), 1), (('it', 'first'), 1)]",['tokafetisxaras'],['https://t.co/aw1H8alUFv'],[],1,0,0,0,0,1,25.0,0,0,0,0,50.0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,Greek,Greek, 
and the oscar goes to ar popotas,"And the oscar goes to...

Mr. Popotas!  ",1,0,7,3.7142857142857144,0.4285714285714286,"[(('a', 'r', ' '), 2), (('a', 'n', 'd'), 1), (('n', 'd', ' '), 1), (('d', ' ', 't'), 1), ((' ', 't', 'h'), 1)]","[(('and', 'the'), 1), (('the', 'oscar'), 1), (('oscar', 'goes'), 1), (('goes', 'to'), 1), (('to', 'mr'), 1)]",['Tokafetisxaras'],['https://t.co/z9wYnHtlYy'],[],1,0,0,28.57142857142857,0,1,0,14.285714285714285,0,14.285714285714285,14.285714285714285,0,0,14.285714285714285,0,0,28.57142857142857,14.285714285714285,0,0,0,0,0,0,0,Greek,Greek, 
and its back,And its back   ,0,0,3,3.3333333333333335,0.0,"[(('a', 'n', 'd'), 1), (('n', 'd', ' '), 1), (('d', ' ', 'i'), 1), ((' ', 'i', 't'), 1), (('i', 't', 's'), 1)]","[(('and', 'its'), 1), (('its', 'back'), 1)]",['ToKafeTisXaras'],['https://t.co/uPrSGFaaps'],[],1,0,0,0,0,1,0,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
excuse me,"excuse me?

 ",0,0,2,4.0,0.5,"[(('e', 'x', 'c'), 1), (('x', 'c', 'u'), 1), (('c', 'u', 's'), 1), (('u', 's', 'e'), 1), (('s', 'e', ' '), 1)]","[(('excuse', 'me'), 1)]",['tokafetisxaras'],['https://t.co/loBeEMtfJE'],[],1,0,0,50.0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Greek,Greek, 
see you in a court of law,See you in a court of law ,0,0,7,2.7142857142857144,0.21428571428571427,"[(('s', 'e', 'e'), 1), (('e', 'e', ' '), 1), (('e', ' ', 'y'), 1), ((' ', 'y', 'o'), 1), (('y', 'o', 'u'), 1)]","[(('see', 'you'), 1), (('you', 'in'), 1), (('in', 'a'), 1), (('a', 'court'), 1), (('court', 'of'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,0,14.285714285714285,0,28.57142857142857,28.57142857142857,14.285714285714285,0,0,0,0,0,14.285714285714285,0,0,0,0,0,0,0,Greek,Greek, 
i have the right to remain silent see you in the court of law,"-I have the right to remain silent
-See you in the court of law
",0,0,14,3.4285714285714284,0.14285714285714285,"[((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2), (('i', 'n', ' '), 2), (('i', ' ', 'h'), 1)]","[(('i', 'have'), 1), (('have', 'the'), 1), (('the', 'right'), 1), (('right', 'to'), 1), (('to', 'remain'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,14.285714285714285,14.285714285714285,0,14.285714285714285,21.428571428571427,14.285714285714285,0,0,0,0,0,21.428571428571427,0,0,0,0,0,0,0,Greek,Greek, 
mood,Mood  ,0,0,1,4.0,0.0,"[(('m', 'o', 'o'), 1), (('o', 'o', 'd'), 1)]",[],['tokafetisxaras'],['https://t.co/dtVVxwyhOr'],[],1,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
happy new year enjoy 2004 oh wait,"Happy New Year..Enjoy 2004

oh wait... ",1,1,7,3.857142857142857,0.42857142857142855,"[(('h', 'a', 'p'), 1), (('a', 'p', 'p'), 1), (('p', 'p', 'y'), 1), (('p', 'y', ' '), 1), (('y', ' ', 'n'), 1)]","[(('happy', 'new'), 1), (('new', 'year'), 1), (('year', 'enjoy'), 1), (('enjoy', '2004'), 1), (('2004', 'oh'), 1)]",['tokafetisxaras'],[],[],1,0,0,28.57142857142857,0,0,28.57142857142857,0,14.285714285714285,14.285714285714285,0,0,0,0,0,0,0,28.57142857142857,14.285714285714285,0,0,0,0,0,0,Greek,Greek, 
like the old good wine," like the old, good wine ",0,0,5,3.6,0.1,"[(('l', 'i', 'k'), 1), (('i', 'k', 'e'), 1), (('k', 'e', ' '), 1), (('e', ' ', 't'), 1), ((' ', 't', 'h'), 1)]","[(('like', 'the'), 1), (('the', 'old'), 1), (('old', 'good'), 1), (('good', 'wine'), 1)]",['tokafetisxaras'],[],[],1,0,0,20.0,0,0,40.0,20.0,0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
hafts university of boston,TAFTS UNIVERSITY OF BOSTON? ,0,3,4,5.75,0.5,"[(('h', 'a', 'f'), 1), (('a', 'f', 't'), 1), (('f', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 'u'), 1)]","[(('tafts', 'university'), 1), (('university', 'of'), 1), (('of', 'boston'), 1)]",['tokafetisxaras'],[],[],1,0,0,25.0,0,0,0,0,0,0,25.0,0,0,0,0,0,75.0,0,0,0,0,0,0,0,0,Greek,Greek, 
one night stand,One night stand  ,0,0,3,4.333333333333333,0.0,"[(('o', 'n', 'e'), 1), (('n', 'e', ' '), 1), (('e', ' ', 'n'), 1), ((' ', 'n', 'i'), 1), (('n', 'i', 'g'), 1)]","[(('one', 'night'), 1), (('night', 'stand'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,Greek,Greek, 
t u f t s tufts university of boston hahhahahhaha,"T U F T S TUFTS UNIVERSITY OF BOSTON HAHHAHAHHAHA
",0,4,10,4.0,0.8,"[(('h', 'a', 'h'), 4), (('a', 'h', 'h'), 2), (('h', 'h', 'a'), 2), (('a', 'h', 'a'), 2), (('t', ' ', 'u'), 1)]","[(('t', 'u'), 1), (('u', 'f'), 1), (('f', 't'), 1), (('t', 's'), 1), (('s', 'tufts'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,0,0,10.0,20.0,10.0,10.0,0,0,0,0,20.0,0,0,30.0,0,0,0,0,0,Greek,Greek, 
trash av is back,Trash tv is back.,0,0,4,3.25,0.375,"[(('t', 'r', 'a'), 1), (('r', 'a', 's'), 1), (('a', 's', 'h'), 1), (('s', 'h', ' '), 1), (('h', ' ', 'a'), 1)]","[(('trash', 'tv'), 1), (('tv', 'is'), 1), (('is', 'back'), 1)]",['tokafetisxaras'],[],[],1,0,0,25.0,0,0,0,0,0,50.0,0,0,25.0,0,0,0,0,25.0,0,0,0,0,0,0,0,Greek,Greek, 
